trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_z,distance_z,hour,day_of_week,month,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,avg_ride_distance,avg_ride_fare,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,ride_frequency,days_since_signup,ride_cancelled_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type
T01679,R0204,Zone_10,-1.0688812225011093,0.3181158967953129,-0.4681559236755851,2024-06-18,1,-1.0553790629828765,-1.1786660944401894,0,Tuesday,6,False,False,True,False,-0.0005447916526509221,-0.00023861158189377428,0,Aarav Kumar,37.0,0,Hyderabad,2019-01-01,438,5,3.73,High,2726,0.01141552511415525,Zone_10,2440,1.54,35.4,Industrial
T01680,R0067,Zone_2,0.49595450650829853,0.658181938138433,0.35614933305296015,2023-12-03,0,0.11581923281707168,0.3525248578663785,0,Sunday,12,False,True,False,False,0.000252780074672935,0.00018152361521557602,0,Saanvi Iyer,32.0,1,Pune,2022-07-24,348,9,3.38,High,1426,0.02586206896551724,Zone_2,6371,0.91,58.4,Residential
T01681,R0090,Zone_4,0.5204929041525221,0.7243957955283515,0.6172096825693284,2023-03-28,0,1.0456842877969421,0.39015781521953535,0,Tuesday,3,True,False,False,False,0.0002652869032377789,0.0003145818973340104,0,Kavya Iyer,33.0,0,Mumbai,2021-01-31,152,25,4.51,Low,1965,0.16447368421052633,Zone_4,4038,2.46,48.2,Business
T01682,R0162,Zone_5,1.0923403559727867,0.8140610361973212,0.7717989575003937,2023-05-26,0,2.2178923461107822,1.4485847407770707,0,Friday,5,False,True,False,False,0.0005567483975396466,0.00039337357670764207,0,Meera Patel,30.0,1,Hyderabad,2023-08-14,394,38,4.28,High,1040,0.09644670050761421,Zone_5,2590,1.31,43.9,Business
T01683,R0225,Zone_10,0.0811667470616095,0.4665083511212994,0.35232455296868254,2023-08-13,1,0.1054691670496835,-0.20491332292725706,0,Sunday,8,False,False,False,True,4.1369391978394245e-05,0.0001795741860186965,0,Ishaan Sharma,39.0,0,Delhi,2020-06-15,465,9,4.08,High,2195,0.01935483870967742,Zone_10,2440,1.54,35.4,Industrial
T01684,R0100,Zone_10,0.25133442431200986,0.6828360151622004,-0.1768590702142377,2023-05-28,0,-0.808618348650632,0.006772062184250107,0,Sunday,5,False,False,True,False,0.00012810113369623338,-9.014223762193562e-05,0,Ishaan Gupta,28.0,1,Delhi,2021-05-24,383,60,3.79,High,1852,0.1566579634464752,Zone_10,2440,1.54,35.4,Industrial
T01685,R0134,Zone_10,-0.49916022683141503,0.512209782784644,0.22728851502688646,2024-07-02,1,-0.19455651989034004,-0.7811679823974707,0,Tuesday,7,False,True,False,False,-0.0002544139790170311,0.00011584531856620105,0,Aadhya Singh,34.0,1,Jaipur,2022-07-30,410,29,4.59,High,1420,0.07073170731707316,Zone_10,2440,1.54,35.4,Industrial
T01686,R0209,Zone_3,0.7514458233003053,0.7554281241576435,0.4026012235482662,2024-05-15,0,0.24784568150839045,0.7735435682548202,0,Wednesday,5,False,True,False,False,0.00038299990993899354,0.00020519940038137932,0,Vivaan Sharma,31.0,2,Surat,2020-06-11,109,20,3.77,Low,2199,0.1834862385321101,Zone_3,12971,2.11,38.0,Business
T01687,R0262,Zone_1,0.028508486671392316,0.5943909982771083,0.24667688667798907,2024-02-17,1,-0.15252515524960478,-0.2660668786261368,0,Saturday,2,False,False,True,False,1.4530319404379366e-05,0.0001257272613037661,0,Meera Singh,30.0,1,Ahmedabad,2019-04-21,6,0,3.35,Low,2616,0.0,Zone_1,4921,2.43,30.9,Residential
T01688,R0244,Zone_9,0.39721845808060885,0.6805041268189832,0.6101610227511065,2024-02-20,0,1.0134981076666496,0.2066971481228956,0,Tuesday,2,True,False,False,False,0.0002024558909687099,0.0003109893082319605,0,Aadhya Iyer,24.0,0,Kolkata,2019-04-22,27,1,3.13,Low,2615,0.037037037037037035,Zone_9,11037,1.83,56.1,Mixed
T01689,R0140,Zone_4,-0.2564154792730008,0.5138892977465339,-0.07846941408847885,2024-04-26,1,-0.6957773877232525,-0.564778477616819,0,Friday,4,True,False,False,False,-0.0001306908660922532,-3.999460453031542e-05,0,Aadhya Nair,29.0,0,Delhi,2020-04-17,499,45,4.92,High,2254,0.09018036072144289,Zone_4,4038,2.46,48.2,Business
T01690,R0108,Zone_2,0.2798109389949443,0.5365279565840432,0.42004573181430643,2023-06-04,0,0.3006057728592231,0.044405019537406956,0,Sunday,6,False,True,False,False,0.00014261515748977794,0.00021409058706131826,0,Reyansh Gupta,18.0,1,Pune,2019-05-31,184,32,4.88,Medium,2576,0.17391304347826086,Zone_2,6371,0.91,58.4,Residential
T01691,R0091,Zone_7,-1.2568654632465304,0.36701285789593735,-0.7132260058547097,2023-11-27,1,-1.1939689680144905,-1.282156727161371,0,Monday,11,False,True,False,False,-0.0006406042116445109,-0.00036351988065989286,0,Meera Das,41.0,2,Surat,2022-04-16,334,43,3.4,High,1525,0.12874251497005987,Zone_7,11070,0.64,45.2,Industrial
T01692,R0144,Zone_3,0.37573501774878026,0.6382148995453018,0.34979030432167,2023-02-07,0,0.09865327008091535,0.17612037027345592,0,Tuesday,2,False,False,False,True,0.00019150612525422033,0.0001782825200416259,0,Ishaan Kumar,34.0,2,Pune,2021-01-31,194,10,3.52,Medium,1965,0.05154639175257732,Zone_3,12971,2.11,38.0,Business
T01693,R0092,Zone_2,-0.42681693368139983,0.4760684711541803,-0.450363886459352,2024-06-18,1,-1.0432619128161784,-0.7200144266985908,0,Tuesday,6,True,False,False,False,-0.0002175417602861365,-0.00022954326526980224,0,Aarav Nair,21.0,1,Surat,2019-07-18,252,23,4.51,Medium,2528,0.09126984126984126,Zone_2,6371,0.91,58.4,Residential
T01694,R0288,Zone_2,0.7724475825356745,0.7109824620147669,0.6420091505627602,2024-02-27,0,1.1628167394083606,0.811176525607977,0,Tuesday,2,False,True,False,False,0.0003937041705074793,0.00032722178927765554,0,Diya Ghosh,42.0,1,Ahmedabad,2021-08-30,43,5,4.56,Low,1754,0.11627906976744186,Zone_2,6371,0.91,58.4,Residential
T01696,R0063,Zone_6,0.8649772327091209,0.6291882345678269,0.7454636704757871,2023-11-26,0,1.7247495783890017,0.982876893531755,0,Sunday,11,True,False,False,False,0.00044086505234919516,0.0003799509023831739,0,Diya Iyer,34.0,1,Surat,2023-04-21,329,33,4.83,High,1155,0.10030395136778116,Zone_6,14627,0.54,37.6,Mixed
T01697,R0075,Zone_10,-1.3500473394795767,0.29847537541307756,-1.1124986393704224,2023-08-14,1,-1.3403845325287636,-1.3291979238528167,0,Monday,8,False,False,True,False,-0.0006880975226705284,-0.0005670227519726924,0,Diya Reddy,18.0,0,Mumbai,2021-04-30,108,7,4.83,Low,1876,0.06481481481481481,Zone_10,2440,1.54,35.4,Industrial
T01698,R0096,Zone_3,-0.12686988689832474,0.6129185655923736,0.08510716889243616,2023-01-25,1,-0.46126004387194264,-0.4354151867153424,0,Wednesday,1,False,False,True,False,-6.466355091657733e-05,4.337776192275034e-05,0,Reyansh Das,40.0,0,Kolkata,2019-12-28,121,3,4.46,Low,2365,0.024793388429752067,Zone_3,12971,2.11,38.0,Business
T01699,R0119,Zone_2,-3.265554163619388,0.021235217208923386,-8.353980366877193,2023-08-19,0,-1.633594322500019,-1.8819319849773073,0,Saturday,8,False,False,False,True,-0.0016644006950149786,-0.004257890095248315,0,Saanvi Iyer,47.0,1,Hyderabad,2023-05-05,30,1,4.39,Low,1141,0.03333333333333333,Zone_2,6371,0.91,58.4,Residential
T01700,R0237,Zone_9,0.24953801750299248,0.5347355465213662,0.18057997381886454,2023-01-08,0,-0.28985285713885395,0.004420002349677857,0,Sunday,1,False,False,True,False,0.00012718553389551095,9.203872263958438e-05,0,Aadhya Nair,40.0,1,Chennai,2022-12-13,36,3,3.71,Low,1284,0.08333333333333333,Zone_9,11037,1.83,56.1,Mixed
T01701,R0224,Zone_8,-2.3246645422580654,0.1924220957657911,-1.721229882107077,2023-10-22,1,-1.4624395763954032,-1.6890630785423788,0,Sunday,10,False,True,False,False,-0.0011848443130775053,-0.0008772833242135969,0,Ishaan Sharma,29.0,0,Ahmedabad,2020-08-04,200,1,4.31,Medium,2145,0.005,Zone_8,4516,1.93,31.0,Business
T01702,R0242,Zone_1,-1.5595363853737796,0.22533507106078843,-0.5530740136642808,2023-05-11,1,-1.1090226965333645,-1.425632377070281,0,Thursday,5,False,False,True,False,-0.0007948707366838835,-0.0002818929733253215,0,Kavya Iyer,34.0,1,Ahmedabad,2022-06-05,445,8,4.54,High,1475,0.017977528089887642,Zone_1,4921,2.43,30.9,Residential
T01703,R0246,Zone_3,1.0121575076440472,0.7399130343030805,0.7600775330985821,2023-02-19,0,1.814870882753822,1.2768843728532926,0,Sunday,2,False,False,False,True,0.0005158804829990046,0.0003873993542806229,0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240,34,4.79,Medium,1906,0.14166666666666666,Zone_3,12971,2.11,38.0,Business
T01704,R0282,Zone_5,0.8748053801198998,0.8446487250150626,0.7562752603773307,2024-07-15,0,1.7911414636773708,1.0016933722083334,0,Monday,7,False,False,False,True,0.0004458743017940366,0.0003854613967264683,0,Reyansh Kumar,22.0,2,Bengaluru,2022-05-02,319,3,4.47,Medium,1509,0.009404388714733543,Zone_5,2590,1.31,43.9,Business
T01705,R0288,Zone_7,-2.7965636254156734,0.12252341310729539,-3.593554731683959,2023-11-12,1,-1.5866403656040624,-1.7996098907672768,0,Sunday,11,False,False,True,False,-0.0014253637234534523,-0.0018315773352109881,0,Diya Ghosh,42.0,1,Ahmedabad,2021-08-30,43,5,4.56,Low,1754,0.11627906976744186,Zone_7,11070,0.64,45.2,Industrial
T01706,R0164,Zone_6,-0.22966972031619437,0.5011331674019388,0.031880178242057446,2023-01-26,1,-0.544944112210704,-0.5389058194365237,0,Thursday,1,False,False,True,False,-0.00011705898079316736,1.6248816637134273e-05,0,Aadhya Ghosh,37.0,2,Ahmedabad,2022-07-06,249,23,4.02,Medium,1444,0.09236947791164658,Zone_6,14627,0.54,37.6,Mixed
T01707,R0266,Zone_8,0.6107970408665118,0.573119349713187,0.5470863418412282,2023-09-07,0,0.7456586008569189,0.5336334651284456,0,Thursday,9,False,False,True,False,0.00031131347648649936,0.0002788411528242753,0,Diya Reddy,29.0,2,Chennai,2020-09-25,98,13,3.9,Low,2093,0.1326530612244898,Zone_8,4516,1.93,31.0,Business
T01708,R0080,Zone_8,0.558109686469776,0.6118123641123162,0.36220164766131,2024-08-03,0,0.13235409398204565,0.44895931108384285,0,Saturday,8,False,False,True,False,0.0002844595751629847,0.00018460838310974006,0,Reyansh Kumar,19.0,0,Mumbai,2021-05-15,34,6,4.6,Low,1861,0.17647058823529413,Zone_8,4516,1.93,31.0,Business
T01709,R0285,Zone_8,-3.1314864074178885,0.03507178194301863,-6.861923521227755,2023-10-24,0,-1.6277881880451428,-1.8607634464661569,0,Tuesday,10,False,False,False,True,-0.001596068505309831,-0.0034974126000141465,0,Diya Iyer,29.0,0,Chennai,2019-01-10,244,16,4.97,Medium,2717,0.06557377049180328,Zone_8,4516,1.93,31.0,Business
T01710,R0230,Zone_10,0.45685817203864726,0.7322602816296594,0.5731434058197876,2023-12-14,0,0.8520623257582396,0.29372336200207094,0,Thursday,12,False,False,True,False,0.0002328532986945195,0.0002921220213148765,0,Kavya Gupta,32.0,1,Chennai,2022-11-22,183,23,3.65,Medium,1305,0.12568306010928962,Zone_10,2440,1.54,35.4,Industrial
T01711,R0037,Zone_3,-0.43500225136700116,0.4449069126633092,-0.13753755346406946,2023-10-06,1,-0.7657034418102415,-0.7270706062023078,0,Friday,10,True,False,False,False,-0.00022171368571202913,-7.010068983897526e-05,0,Aadhya Iyer,32.0,2,Ahmedabad,2020-11-21,489,6,3.36,High,2036,0.012269938650306749,Zone_3,12971,2.11,38.0,Business
T01712,R0141,Zone_2,1.0685881091093288,0.901237223752426,0.46589624107681926,2023-11-08,0,0.4482835405158608,1.39683942441648,0,Wednesday,11,False,False,True,False,0.000544642257446141,0.00023745985783731868,0,Arjun Das,25.0,2,Jaipur,2019-07-08,53,0,4.29,Low,2538,0.0,Zone_2,6371,0.91,58.4,Residential
T01713,R0030,Zone_9,0.04489293628582434,0.6018773129161001,0.4806196573525407,2024-03-26,1,0.498645445896201,-0.2472503999495584,0,Tuesday,3,False,False,False,True,2.28812111548544e-05,0.0002449641474783592,0,Saanvi Patel,25.0,2,Mumbai,2021-01-08,442,58,3.72,High,1988,0.13122171945701358,Zone_9,11037,1.83,56.1,Mixed
T01714,R0246,Zone_1,0.5341351512461657,0.5565783720270754,0.588016032051495,2024-02-14,0,0.9154249235049338,0.411326353730686,0,Wednesday,2,True,False,False,False,0.00027224013824982964,0.0002997023608825153,0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240,34,4.79,Medium,1906,0.14166666666666666,Zone_1,4921,2.43,30.9,Residential
T01715,R0199,Zone_9,0.13410760280872994,0.6226352551039295,0.1674422485585736,2023-01-03,0,-0.31522314030037896,-0.14140770739380482,0,Tuesday,1,True,False,False,False,6.835249888314471e-05,8.534263433158694e-05,0,Aarav Das,29.0,1,Ahmedabad,2021-08-03,344,27,3.91,High,1781,0.07848837209302326,Zone_9,11037,1.83,56.1,Mixed
T01716,R0178,Zone_4,0.7501241864105511,0.8421242388845993,0.6035712541326724,2023-03-29,0,0.9838363338210857,0.7711915084202479,0,Wednesday,3,False,False,True,False,0.000382326292767865,0.00030763060863031214,0,Saanvi Ghosh,27.0,1,Delhi,2021-05-15,56,7,3.13,Low,1861,0.125,Zone_4,4038,2.46,48.2,Business
T01717,R0048,Zone_1,-0.6699749610012162,0.43674155822159194,-0.38891240617728734,2023-12-22,1,-0.9988323622049505,-0.9152353929680919,0,Friday,12,False,False,False,True,-0.0003414755152911398,-0.0001982224292442851,0,Kavya Sharma,35.0,1,Hyderabad,2019-05-31,207,1,3.02,Medium,2576,0.004830917874396135,Zone_1,4921,2.43,30.9,Residential
T01718,R0087,Zone_10,0.7514458233003053,0.6162259136069448,0.6342662003103388,2023-11-24,0,1.1255817467086102,0.7735435682548202,0,Friday,11,False,False,False,True,0.00038299990993899354,0.00032327533145277206,0,Saanvi Das,26.0,0,Jaipur,2021-05-11,362,33,3.57,High,1865,0.09116022099447514,Zone_10,2440,1.54,35.4,Industrial
T01719,R0146,Zone_6,1.0740168154719414,0.7514912695606867,0.6038817564641692,2023-05-21,0,0.9852247572776863,1.4085997235893413,0,Sunday,5,False,False,False,True,0.0005474091821977275,0.00030778886669937267,0,Kavya Gupta,30.0,1,Surat,2020-04-15,80,11,3.89,Low,2256,0.1375,Zone_6,14627,0.54,37.6,Mixed
T01720,R0261,Zone_5,1.383124430136077,0.8624636566242507,0.36394411194271564,2023-08-22,0,0.1371504659230304,2.147146511645044,0,Tuesday,8,False,False,True,False,0.0007049563864098252,0.00018549648926743917,0,Aarav Kumar,31.0,1,Pune,2022-08-26,477,83,4.24,High,1393,0.1740041928721174,Zone_5,2590,1.31,43.9,Business
T01721,R0290,Zone_9,1.2660313154127174,0.8567434052576965,0.5804595533138155,2023-06-22,0,0.8829863027461682,1.8507869724889339,0,Thursday,6,False,False,False,True,0.0006452758998026082,0.0002958509446043912,0,Saanvi Kumar,34.0,2,Chennai,2020-05-06,169,4,4.28,Medium,2235,0.023668639053254437,Zone_9,11037,1.83,56.1,Mixed
T01722,R0272,Zone_5,-0.33939080834415036,0.47526748844713207,-0.3521227982376191,2023-09-12,1,-0.970180350873278,-0.6423964521577049,0,Tuesday,9,False,True,False,False,-0.00017298206337622342,-0.0001794713548611718,0,Kavya Ghosh,21.0,1,Kolkata,2020-01-15,432,4,4.79,High,2347,0.009259259259259259,Zone_5,2590,1.31,43.9,Business
T01723,R0031,Zone_6,0.6908852026538301,0.8193081669750595,0.6565167114079332,2023-09-24,0,1.234257437266187,0.6677008756990668,0,Sunday,9,False,True,False,False,0.0003521331308123497,0.00033461606086031254,0,Reyansh Nair,29.0,0,Hyderabad,2023-04-27,230,21,4.62,Medium,1149,0.09130434782608696,Zone_6,14627,0.54,37.6,Mixed
T01724,R0300,Zone_1,0.8413951380133725,0.8296281191684117,0.4787983166720048,2024-04-27,0,0.49233443018437895,0.9381877566748811,0,Saturday,4,False,False,True,False,0.0004288456360924427,0.00024403583928236738,0,Saanvi Iyer,38.0,0,Kolkata,2023-07-08,291,7,3.67,Medium,1077,0.024054982817869417,Zone_1,4921,2.43,30.9,Residential
T01725,R0103,Zone_6,0.6990911210580739,0.8065953137125106,0.7164315582543471,2024-02-21,0,1.554099713541332,0.6818132347065002,0,Wednesday,2,False,False,True,False,0.0003563155560948389,0.00036515369941607904,0,Ishaan Gupta,37.0,2,Surat,2022-11-24,175,14,3.07,Medium,1303,0.08,Zone_6,14627,0.54,37.6,Mixed
T01726,R0057,Zone_8,0.8072858322257866,0.6530461696313308,0.3053764539677255,2024-08-01,0,-0.015576114303064739,0.8746821411414291,0,Thursday,8,False,False,True,False,0.0004114606688204825,0.00015564549131892228,0,Aadhya Reddy,39.0,1,Bengaluru,2023-06-04,407,11,3.66,High,1111,0.02702702702702703,Zone_8,4516,1.93,31.0,Business
T01727,R0151,Zone_2,0.581736752407854,0.7855382474137972,0.25151596567995704,2023-07-18,0,-0.14179642853950705,0.48659226843699926,0,Tuesday,7,False,False,False,True,0.0002965019125422294,0.00012819366242607393,0,Meera Reddy,34.0,1,Hyderabad,2023-02-25,394,56,5.0,High,1210,0.14213197969543148,Zone_2,6371,0.91,58.4,Residential
T01728,R0140,Zone_2,-0.3523395580268364,0.42791763245028497,0.21469397614021732,2024-03-02,1,-0.22106278587999287,-0.6541567513305666,0,Saturday,3,False,False,True,False,-0.00017958183385669542,0.00010942608365964186,0,Aadhya Nair,29.0,0,Delhi,2020-04-17,499,45,4.92,High,2254,0.09018036072144289,Zone_2,6371,0.91,58.4,Residential
T01729,R0255,Zone_6,0.41517820822996104,0.659803634838758,0.5421388852675532,2023-10-04,0,0.7260944521502702,0.23256980630319077,0,Wednesday,10,True,False,False,False,0.00021160968819060197,0.00027631951338815146,0,Reyansh Sharma,37.0,0,Bengaluru,2021-07-06,475,42,3.12,High,1809,0.08842105263157894,Zone_6,14627,0.54,37.6,Mixed
T01730,R0263,Zone_2,0.8649772327091209,0.8084982644694065,0.7477254258253178,2023-10-03,0,1.7385075926407743,0.982876893531755,0,Tuesday,10,True,False,False,False,0.00044086505234919516,0.0003811036828875218,0,Ishaan Das,31.0,2,Chennai,2020-12-30,297,21,3.84,Medium,1997,0.0707070707070707,Zone_2,6371,0.91,58.4,Residential
T01731,R0277,Zone_9,0.6093562639152658,0.68969260945775,0.7022689857534725,2024-07-26,0,1.4747071358866097,0.5312814052938734,0,Friday,7,True,False,False,False,0.0003105791355327552,0.0003579352628712908,0,Kavya Gupta,42.0,0,Jaipur,2021-01-22,433,16,3.06,High,1974,0.03695150115473441,Zone_9,11037,1.83,56.1,Mixed
T01732,R0234,Zone_4,-1.2935015896175888,0.3683664772140358,-0.29528942745868475,2023-11-11,1,-0.9225952924061395,-1.3009732058379493,0,Saturday,11,False,False,True,False,-0.0006592770589284346,-0.00015050429534081792,0,Saanvi Nair,32.0,2,Pune,2022-12-01,183,31,3.98,Medium,1296,0.16939890710382513,Zone_4,4038,2.46,48.2,Business
T01733,R0193,Zone_1,-0.8537171176394719,0.3974712049250887,-0.8220876257726143,2023-09-26,1,-1.241806467110102,-1.0445986838695684,0,Tuesday,9,False,False,False,True,-0.000435125951905949,-0.0004190049061022499,0,Kavya Singh,33.0,0,Chennai,2022-01-03,389,68,4.41,High,1628,0.17480719794344474,Zone_1,4921,2.43,30.9,Residential
T01734,R0158,Zone_10,-0.18448150081542636,0.47433141978309845,-0.3952780909939525,2024-03-21,0,-1.0036287341459353,-0.49421668257964996,0,Thursday,3,False,True,False,False,-9.402726850939161e-05,-0.00020146691691842636,0,Aarav Iyer,27.0,1,Ahmedabad,2020-07-26,441,60,3.57,High,2154,0.1360544217687075,Zone_10,2440,1.54,35.4,Industrial
T01735,R0262,Zone_1,0.04081223574656458,0.5591663026187247,0.4222154009608815,2024-08-09,1,0.30729544951375454,-0.2519545196187029,0,Friday,8,False,False,False,True,2.0801343397841276e-05,0.00021519643270177447,0,Meera Singh,30.0,1,Ahmedabad,2019-04-21,6,0,3.35,Low,2616,0.0,Zone_1,4921,2.43,30.9,Residential
T01736,R0053,Zone_8,0.3740706592436004,0.6804087864837535,0.2219865302070316,2024-02-22,0,-0.2057901278573834,0.17376831043888324,0,Thursday,2,False,False,False,True,0.0001906578283606526,0.00011314298175689684,0,Arjun Reddy,45.0,0,Delhi,2019-09-16,63,7,4.85,Low,2468,0.1111111111111111,Zone_8,4516,1.93,31.0,Business
T01737,R0117,Zone_6,-1.0408764280821448,0.3374552895136383,-0.5423090495316039,2023-11-22,1,-1.102585460507306,-1.1622016755981837,0,Wednesday,11,False,True,False,False,-0.0005305180571264754,-0.00027640624339021606,0,Aadhya Gupta,21.0,0,Ahmedabad,2021-06-12,369,37,3.16,High,1833,0.1002710027100271,Zone_6,14627,0.54,37.6,Mixed
T01738,R0290,Zone_10,0.832620281688057,0.8501387397114845,0.644579305858259,2023-07-14,0,1.1753125505177686,0.9217233378328753,0,Friday,7,False,False,False,True,0.0004243732322569098,0.0003285317562988068,0,Saanvi Kumar,34.0,2,Chennai,2020-05-06,169,4,4.28,Medium,2235,0.023668639053254437,Zone_10,2440,1.54,35.4,Industrial
T01739,R0177,Zone_1,-1.9943562944562323,0.2208535074343424,-1.1741372735581712,2024-08-14,1,-1.3570456140079739,-1.5902765654903421,0,Wednesday,8,False,False,True,False,-0.0010164914854516984,-0.0005984389773487111,0,Ishaan Reddy,34.0,2,Bengaluru,2023-02-15,489,63,4.48,High,1220,0.12883435582822086,Zone_1,4921,2.43,30.9,Residential
T01740,R0300,Zone_2,0.656242186046399,0.7316376470744275,0.5090569523169093,2024-04-21,0,0.6002527988565373,0.6088993798347593,0,Sunday,4,False,False,False,True,0.0003344761396770637,0.0002594581816090261,0,Saanvi Iyer,38.0,0,Kolkata,2023-07-08,291,7,3.67,Medium,1077,0.024054982817869417,Zone_2,6371,0.91,58.4,Residential
T01741,R0233,Zone_10,0.6407628905041345,0.6126027005334944,0.5923719366964095,2023-05-18,0,0.9343579706404,0.5830267216544637,0,Thursday,5,False,False,False,True,0.00032658659047101656,0.00030192249576779285,0,Ishaan Iyer,30.0,2,Hyderabad,2023-11-23,469,41,4.37,High,939,0.08742004264392324,Zone_10,2440,1.54,35.4,Industrial
T01742,R0154,Zone_1,0.7355150221217542,0.8061493213220905,0.3092036061371496,2023-11-07,0,-0.0061095907353315645,0.7453188502399527,0,Tuesday,11,False,True,False,False,0.0003748802355360623,0.0001575961295296379,0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466,79,4.68,High,2643,0.16952789699570817,Zone_1,4921,2.43,30.9,Residential
T01743,R0269,Zone_1,0.11079031833158406,0.6650847800188813,0.5267889124571853,2023-06-27,1,0.6666446841449059,-0.16963242540867246,0,Tuesday,6,False,False,False,True,5.646805215677068e-05,0.000268495877908861,0,Aadhya Sharma,41.0,1,Mumbai,2019-05-19,423,16,3.41,High,2588,0.037825059101654845,Zone_1,4921,2.43,30.9,Residential
T01744,R0287,Zone_6,-2.0230837164698108,0.22468084918242848,-0.9169534911607066,2023-12-10,1,-1.2781579176101974,-1.5996848048286314,0,Sunday,12,False,True,False,False,-0.001031133392696132,-0.00046735651944990143,0,Saanvi Singh,18.0,2,Delhi,2021-12-17,320,34,3.33,Medium,1645,0.10625,Zone_6,14627,0.54,37.6,Mixed
T01745,R0251,Zone_10,-0.11783806870415815,0.5847824155736578,0.3214653090671911,2023-08-11,1,0.024688165938360335,-0.42600694737705325,0,Friday,8,False,False,True,False,-6.006017772892872e-05,0.00016384572327583644,0,Vivaan Iyer,46.0,0,Mumbai,2020-01-13,213,26,4.48,Medium,2349,0.12206572769953052,Zone_10,2440,1.54,35.4,Industrial
T01746,R0129,Zone_1,0.38237551171333284,0.7365162575447993,0.3320856591041582,2023-12-06,0,0.05195175381343183,0.18552860961174492,0,Wednesday,12,True,False,False,False,0.0001948906787529729,0.0001692587457207738,0,Vivaan Singh,35.0,1,Hyderabad,2022-10-08,158,10,3.9,Low,1350,0.06329113924050633,Zone_1,4921,2.43,30.9,Residential
T01747,R0115,Zone_2,0.16089617060302253,0.5119605279673893,-0.09902620961442696,2023-08-07,0,-0.7208952302563045,-0.10847886970979269,0,Monday,8,False,False,True,False,8.200620316158131e-05,-5.0472074217343e-05,0,Aarav Ghosh,40.0,0,Bengaluru,2020-03-01,170,15,4.4,Medium,2301,0.08823529411764706,Zone_2,6371,0.91,58.4,Residential
T01748,R0149,Zone_6,-0.7443099335195137,0.34738283748248533,-0.24897553211273854,2023-03-21,1,-0.880563927765404,-0.9693327691632548,0,Tuesday,3,True,False,False,False,-0.00037936286112105695,-0.00012689884409415828,0,Diya Reddy,30.0,1,Jaipur,2019-09-14,89,8,4.57,Low,2470,0.0898876404494382,Zone_6,14627,0.54,37.6,Mixed
T01749,R0231,Zone_4,1.1146946202367056,0.7689918873416087,0.2469627486366815,2023-06-18,0,-0.1518940536784226,1.497977997303089,0,Sunday,6,False,False,True,False,0.000568142008275589,0.0001258729605691547,0,Ishaan Nair,19.0,2,Mumbai,2019-08-26,328,22,4.81,High,2489,0.06707317073170732,Zone_4,4038,2.46,48.2,Business
T01750,R0226,Zone_4,0.5067355312501219,0.7215157399018125,0.5786781188094611,2023-04-27,0,0.8754130838919817,0.3689892767083842,0,Thursday,4,False,False,False,True,0.0002582749904434872,0.0002949429759477375,0,Aarav Iyer,20.0,2,Surat,2021-07-30,266,2,3.25,Medium,1785,0.007518796992481203,Zone_4,4038,2.46,48.2,Business
T01751,R0201,Zone_9,-0.16582333990580667,0.5760838511301152,0.290100454070105,2024-08-12,1,-0.05268488668857893,-0.4754002039030715,0,Monday,8,False,False,False,True,-8.451750250041115e-05,0.00014785955864939093,0,Meera Reddy,37.0,0,Delhi,2021-04-06,183,15,3.84,Medium,1900,0.08196721311475409,Zone_9,11037,1.83,56.1,Mixed
T01752,R0236,Zone_9,-1.060830643107405,0.3277263319163259,-0.1702064783679213,2023-09-16,1,-0.8015500110533912,-1.1739619747710448,0,Saturday,9,False,False,True,False,-0.0005406884011760475,-8.675151802646345e-05,0,Arjun Gupta,28.0,1,Ahmedabad,2020-08-10,61,1,3.36,Low,2139,0.01639344262295082,Zone_9,11037,1.83,56.1,Mixed
T01753,R0213,Zone_7,0.2973594293687394,0.5364682999945597,0.49840410111394345,2023-06-15,0,0.5615031623859496,0.06792561788312988,0,Thursday,6,False,False,False,True,0.00015155934218590182,0.0002540285938399304,0,Kavya Ghosh,29.0,0,Chennai,2019-06-04,456,26,3.74,High,2572,0.05701754385964912,Zone_7,11070,0.64,45.2,Industrial
T01754,R0177,Zone_6,1.1008924491024954,0.7627734653061714,0.6879867256087239,2023-11-24,0,1.3970816426311976,1.4674012194536488,0,Friday,11,False,True,False,False,0.0005611072625394982,0.0003506558234499102,0,Ishaan Reddy,34.0,2,Bengaluru,2023-02-15,489,63,4.48,High,1220,0.12883435582822086,Zone_6,14627,0.54,37.6,Mixed
T01755,R0159,Zone_8,0.2691904518289694,0.5983875147597802,0.43920613594259206,2023-05-03,0,0.36068664243576987,0.030292660529973033,0,Wednesday,5,False,True,False,False,0.00013720206515237992,0.0002238563384009134,0,Ishaan Singh,43.0,0,Bengaluru,2020-05-21,79,2,4.9,Low,2220,0.02531645569620253,Zone_8,4516,1.93,31.0,Business
